ID_Cliente,Target_Risco
122129,0
110280,0
115175,0
115333,0
105561,0
122320,0
107001,0
111397,0
115295,0
116067,0
113562,0
113056,0
123436,0
107434,0
109258,0
106372,0
116109,0
114578,0
124508,0
106790,0
102565,0
118636,0
105310,0
123332,0
100215,0
111478,0
110556,0
121751,0
111655,0
104400,0
110523,0
117824,0
112683,0
105200,0
123322,0
106702,0
117059,0
108140,0
101644,0
121670,0
119537,0
104384,0
108500,0
121637,0
124348,0
109435,0
108449,0
122122,0
109406,0
110212,0
107665,0
121430,0
105411,0
123510,0
122430,0
108647,0
115845,0
121502,0
119160,0
111051,0
104576,0
108736,0
101742,0
111998,0
103507,0
120425,0
106933,0
119703,0
103428,0
115991,0
103085,0
100063,0
103930,0
113843,0
109031,0
115810,0
104447,0
112470,0
102066,0
113944,0
101339,0
117496,0
115249,0
120539,0
122847,0
101231,0
111807,0
115364,0
106381,0
116395,0
102228,0
121901,0
119001,0
106654,0
103067,0
109396,0
101259,0
117872,0
124965,0
103520,0
108356,0
122000,0
100777,0
120112,0
105320,0
120221,0
110509,0
109368,0
113123,0
114619,0
115847,0
107383,0
102415,0
108174,0
119837,0
109223,0
104061,0
112248,0
114548,0
117129,0
115068,0
101971,0
108914,0
114351,0
101177,0
121749,0
106257,0
105664,0
100654,0
111349,0
108632,0
107747,0
119499,0
110158,0
100989,0
107874,0
101500,0
112866,0
108498,0
112582,0
116658,0
118065,0
120388,0
100694,0
100091,0
117609,0
111855,0
102203,0
106520,0
116959,0
114940,0
115094,0
100612,0
116569,0
109778,0
118846,0
101822,0
110099,0
124028,0
112370,0
104332,0
120080,0
116347,0
103512,0
110584,0
106416,0
113629,0
113345,0
102344,0
104145,0
108083,0
123823,0
103126,0
113005,0
104005,0
100358,0
108485,0
117368,0
105610,0
117956,0
102463,0
102486,0
122349,0
112725,0
113341,0
122325,0
110995,0
114818,0
111821,0
104582,0
103499,0
111593,0
101179,0
111629,0
115597,0
111843,0
119261,0
100547,0
103873,0
119310,0
119759,0
107328,0
113443,0
124818,0
101890,0
112158,0
106354,0
112281,0
100281,0
115332,0
107814,0
123104,0
114904,0
122636,0
107767,0
124067,0
121260,0
111872,0
120410,0
115996,0
111973,0
101326,0
113119,0
114259,0
114243,0
102406,0
101013,0
117721,0
104828,0
100859,0
118578,0
117150,0
123978,0
110359,0
111392,0
124209,0
118753,0
118702,0
100505,0
117279,0
105195,0
110117,0
114092,0
118078,0
121559,0
109471,0
121219,0
113144,0
102887,0
114726,0
119733,0
124204,0
110564,0
101463,0
104466,0
114299,0
105993,0
123014,0
115788,0
100631,0
119333,0
106155,0
116264,0
110054,0
107114,0
119314,0
123235,0
108663,0
122510,0
118355,0
124942,0
117778,0
118557,0
105207,0
112404,0
123447,0
120844,0
105159,0
100279,0
109958,0
105264,0
116604,0
116953,0
115851,0
112440,0
108692,0
118164,0
112698,0
117595,0
111696,0
117905,0
103777,0
104436,0
102069,0
117313,0
115947,0
102754,0
103950,0
117128,0
106629,0
109393,0
104503,0
106625,0
124430,0
114859,0
113615,0
122772,0
123301,0
115469,0
105509,0
108193,0
107162,0
102527,0
109094,0
106756,0
123631,0
112876,0
105823,0
124308,0
101247,0
120991,0
105429,0
104577,0
105536,0
100293,0
119260,0
120005,0
122826,0
122408,0
124172,0
114540,0
107143,0
122402,0
108979,0
116488,0
107534,0
113571,0
119442,0
111642,0
120845,0
114336,0
106524,0
104633,0
101860,0
123878,0
119430,0
112395,0
102735,0
124702,0
109707,0
122527,0
107957,0
121616,0
120780,0
111961,0
121193,0
105430,0
112062,0
100462,0
123049,0
118370,0
119648,0
114744,0
101457,0
111314,0
106362,0
117620,0
107604,0
115673,0
101952,0
100427,0
117911,0
114814,0
104177,0
105362,0
107707,0
113848,0
115240,0
112798,0
102795,0
114840,0
105487,0
120858,0
121876,0
121897,0
111405,0
103393,0
111972,0
114949,0
118684,0
116027,0
102983,0
115239,0
111543,0
103004,0
114217,0
110251,0
104953,0
117967,0
117310,0
122725,0
103632,0
102118,0
122186,0
119972,0
103055,0
107363,0
113344,0
117413,0
122283,0
120941,0
109696,0
103258,0
116126,0
115954,0
123264,0
106341,0
124302,0
100598,0
110091,0
109804,0
101074,0
113786,0
100368,0
121095,0
113183,0
110858,0
112501,0
124488,0
112324,0
115976,0
116506,0
119011,0
101163,0
113575,0
102621,0
106199,0
102831,0
124525,0
122528,0
118011,0
110571,0
105550,0
123016,0
121881,0
111249,0
103113,0
121574,0
111066,0
111974,0
103191,0
115050,0
119816,0
121847,0
118413,0
111113,0
115447,0
116435,0
106018,0
103838,0
111266,0
116172,0
105571,0
113308,0
124933,0
120559,0
118219,0
110559,0
104202,0
105230,0
122577,0
101550,0
115762,0
101044,0
104519,0
121188,0
117078,0
108967,0
123608,0
120049,0
106016,0
110775,0
107567,0
101121,0
103506,0
112849,0
123210,0
105604,0
109882,0
111236,0
111228,0
100881,0
107638,0
116688,0
103919,0
100488,0
122849,0
103463,0
118461,0
104127,0
109911,0
112848,0
115526,0
103329,0
109018,0
120938,0
118147,0
111657,0
120792,0
106352,0
110041,0
116122,0
102219,0
117411,0
118230,0
109239,0
109831,0
106630,0
106642,0
105060,0
104097,0
113315,0
118154,0
119906,0
122286,0
106771,0
122359,0
110474,0
105948,0
117065,0
114684,0
121945,0
121022,0
114454,0
106336,0
109041,0
103281,0
107563,0
111213,0
106675,0
112965,0
117589,0
100946,0
122266,0
103332,0
121794,0
113950,0
119921,0
110348,0
110127,0
110292,0
107207,0
123175,0
111548,0
119987,0
105467,0
112250,0
113357,0
106859,0
102106,0
113382,0
123153,0
118591,0
121218,0
100244,0
120693,0
117259,0
114383,0
111874,0
118185,0
106623,0
110026,0
101353,0
108258,0
121808,0
101891,0
116538,0
102866,0
101289,0
123443,0
113791,0
105709,0
120166,0
113431,0
123216,0
110958,0
102149,0
123527,0
113229,0
107899,0
117323,0
118807,0
114443,0
120874,0
116765,0
101487,0
119769,0
119193,0
112213,0
110755,0
109529,0
117251,0
116828,0
103263,0
101722,0
106955,0
119219,0
119484,0
102785,0
118954,0
110332,0
118458,0
102755,0
111685,0
110092,0
124946,0
115198,0
100297,0
123559,0
101462,0
100635,0
107358,0
110349,0
109615,0
100855,0
110747,0
104759,0
111242,0
123520,0
103813,0
112291,0
112401,0
109929,0
112402,0
110123,0
114323,0
102273,0
104280,0
102500,0
122184,0
110854,0
100799,0
124165,0
110855,0
123141,0
111143,0
115306,0
121878,0
104304,0
114646,0
120426,0
110841,0
122564,0
110427,0
108704,0
116722,0
118289,0
120082,0
107870,0
109469,0
105110,0
113461,0
121276,0
121076,0
117995,0
107074,0
118521,0
115152,0
106570,0
115618,0
122291,0
105533,0
116015,0
120277,0
100895,0
117811,0
115643,0
107490,0
113027,0
121750,0
107151,0
111253,0
111785,0
107667,0
101269,0
107625,0
115373,0
112364,0
108353,0
109287,0
117221,0
124147,0
106267,0
109464,0
121709,0
106265,0
108489,0
110218,0
124686,0
114078,0
105419,0
100481,0
119189,0
108254,0
122461,0
101508,0
103431,0
114504,0
111537,0
123261,0
121064,0
114926,0
100332,0
111040,0
109284,0
115255,0
121795,0
111190,0
118725,0
119021,0
115423,0
110924,0
114490,0
111063,0
100260,0
124831,0
102968,0
102414,0
105312,0
121964,0
118608,0
119467,0
109255,0
119583,0
111026,0
108112,0
106747,0
100004,0
102978,0
100461,0
108961,0
112094,0
117370,0
124673,0
116582,0
117662,0
122906,0
122343,0
105037,0
122033,0
107839,0
116022,0
118057,0
123754,0
122691,0
112519,0
113634,0
107914,0
106855,0
105109,1
101257,0
100370,0
104938,0
116093,0
116033,0
109420,0
109293,0
107984,0
108834,0
101761,0
102490,0
124131,0
121605,0
102586,0
119542,0
122148,0
117690,0
105729,0
104989,0
109136,0
114452,0
122094,0
120632,0
114891,0
102234,0
114380,0
102761,0
112097,0
119902,0
123677,0
119822,0
117104,0
111087,0
114884,0
119809,0
107802,0
117379,0
111374,0
109130,0
115341,0
110762,0
112982,0
100650,0
117302,0
123889,0
122188,0
120720,0
124231,0
120321,0
106823,0
120310,0
101187,0
114969,0
104560,0
118978,0
116288,0
104249,0
117753,0
104342,0
117756,0
117168,0
124356,0
124354,0
105325,0
107338,0
122612,0
110721,0
115651,0
109798,0
106247,0
106964,0
120339,0
121335,0
113778,0
106824,0
111335,0
120878,0
122066,0
121425,0
103213,0
102198,0
122713,0
103397,0
116146,0
100161,0
104521,0
103145,0
120199,0
110731,0
104423,0
108162,0
115542,0
117782,0
124184,0
124490,0
113783,0
113593,0
113813,0
112794,0
102020,0
101332,0
108319,0
112276,0
121251,0
116450,0
121404,0
117830,0
117764,0
124341,0
114385,0
111812,0
107807,0
121992,0
123910,0
111093,0
115516,0
103801,0
101477,0
122400,0
121536,0
107757,0
116726,0
106990,0
122425,0
107953,0
116371,0
115062,0
115365,0
112179,0
103804,0
121016,0
106845,0
120726,0
120212,0
122374,0
102994,0
102002,0
123048,0
115515,0
111877,0
111613,0
112859,0
120121,0
112611,0
104720,0
103275,0
103774,0
115668,0
120747,0
103435,0
105745,0
120110,0
123038,0
114497,0
119032,0
103034,0
119346,0
103212,0
120860,0
102664,0
109533,0
110580,0
111320,0
119513,0
101043,0
115566,0
115582,0
119787,0
104884,0
116319,0
122426,0
109596,0
107872,0
117163,0
121459,0
122616,0
112742,0
107640,0
117927,0
114910,0
119893,0
102753,0
121329,0
106022,0
115812,0
105455,0
114544,0
119878,0
111260,0
111967,0
114652,0
117683,0
110466,0
116011,0
111888,0
120840,0
103942,0
108532,0
104837,0
122553,0
117508,0
118025,0
113658,0
106905,0
104035,0
119063,0
121336,0
103448,0
124576,0
121204,0
109400,0
116617,0
116206,0
124311,0
117363,0
122028,0
106209,0
114571,0
100817,0
119709,0
100689,0
121922,0
110889,0
104072,0
103052,0
104919,0
113550,0
119211,0
106974,0
104686,0
104901,0
123394,0
109875,0
107730,0
114203,0
107279,0
113088,0
105092,0
113093,0
106789,0
105218,0
101710,0
107139,0
113782,0
119721,0
109109,0
118686,0
122866,0
116519,0
103207,0
116323,0
110546,0
124019,0
118947,0
105660,0
102640,0
117462,0
103727,0
119469,0
109878,0
107043,0
115035,0
121981,0
108019,0
120670,0
118997,0
116642,0
111964,0
100852,0
105526,0
112485,0
122454,0
110609,0
124420,0
104732,0
105314,0
119116,0
114083,0
119712,0
104426,0
101599,0
116370,0
119827,0
113610,0
105805,0
115489,0
117882,0
109820,0
109723,0
117410,0
101683,0
105504,0
108829,0
101682,0
121703,0
114903,0
103879,0
112085,0
111663,0
106003,0
114893,0
110925,0
122792,0
109870,0
104585,0
101498,0
123186,0
119396,0
105485,0
122554,0
107226,0
116005,0
107906,0
103680,0
113991,0
108570,0
115822,0
101817,0
119150,0
112417,0
110491,0
105609,0
118819,0
100366,0
115124,0
107348,0
117100,0
116847,0
105809,0
116601,0
103201,0
121036,0
120889,0
105273,0
113995,0
102547,0
110622,0
104340,0
103407,0
115263,0
114138,0
119284,0
117909,0
118079,0
102270,0
100233,0
106987,0
110277,0
101135,0
110477,0
108346,0
113247,0
100039,0
121756,0
106717,0
119908,0
101052,0
103853,0
115726,0
112602,0
106563,0
108721,0
103790,0
108930,0
122754,0
111802,0
120317,0
118984,0
112148,0
119765,0
111767,0
121321,0
113946,0
110361,0
124001,0
101436,0
116905,0
100921,0
113370,0
112020,0
102340,0
115446,0
104363,0
103606,0
118222,0
108304,0
106458,0
118766,0
115280,0
114794,0
117440,0
103450,0
107052,0
100128,0
115960,0
116285,0
107417,0
102683,0
117707,0
124257,0
110842,0
116246,0
107998,0
102880,0
100527,0
119495,0
123277,0
104101,0
118535,0
103770,0
116673,0
122942,0
114451,0
118369,0
115007,0
122436,0
103413,0
118207,0
106932,0
112392,0
114036,0
122076,0
117676,0
106846,0
103603,0
107725,0
101541,0
103224,0
115107,0
124381,0
112024,0
100916,0
124514,0
111892,0
116058,0
107233,0
102717,0
123366,0
105061,0
100826,0
100061,0
109276,0
106853,0
119811,0
104155,0
116258,0
109667,0
116174,0
123343,0
110368,0
108125,0
117518,0
114931,0
112050,0
111274,0
101053,0
109864,0
114154,0
115945,0
111965,0
111487,0
121281,0
122213,0
120381,0
124191,0
119637,0
115578,0
101773,0
122662,0
121965,0
120163,0
120030,0
105168,0
113707,0
117035,0
112120,0
111062,0
116901,0
113821,0
101920,0
100095,0
113978,0
105453,0
121868,0
108614,0
109679,0
111420,0
119306,0
110784,0
117653,0
117038,0
100265,0
114560,0
117320,0
106626,0
102258,0
122783,0
121069,0
124031,0
119145,0
105522,0
115468,0
114762,0
112131,0
119586,0
120304,0
116587,0
106781,0
109527,0
118539,0
109053,0
104680,0
102543,0
111108,0
106613,0
112642,0
118300,0
115208,0
104196,0
122551,0
118036,0
122260,0
110052,0
112046,0
120931,0
113688,0
113001,0
123075,0
103008,0
100434,0
103716,0
116775,0
111373,0
124364,0
104390,0
100858,0
109618,0
100528,0
105334,0
112690,0
123628,0
105538,0
117160,0
115805,0
120416,0
113570,0
105515,0
118330,0
104118,0
111224,0
109489,0
105445,0
124780,0
111525,0
124784,0
106615,0
124932,0
107416,0
113987,0
123226,0
104208,0
116201,0
112790,0
104007,0
103986,0
112297,0
109044,0
120226,0
120382,0
119257,0
124902,0
107809,0
119017,0
116799,0
104031,0
119947,0
118793,0
123303,0
122211,0
115021,0
119953,0
120865,0
109184,0
105091,0
109619,0
106278,0
108308,0
119353,0
101838,0
115044,0
105279,0
108229,0
100354,0
105205,0
115649,0
102776,0
105066,0
111265,0
113078,0
114438,0
124770,0
103734,0
100605,0
113080,0
116481,0
115178,0
122310,0
123045,0
102802,0
107758,0
109584,0
105649,0
115679,0
119511,0
101719,0
122708,0
117488,0
122836,0
124573,0
109151,0
114275,0
106985,0
101936,0
112816,0
116282,0
109752,0
120449,0
105102,0
111179,0
115157,0
112422,0
102243,0
123199,0
102927,0
116316,0
118777,0
122386,0
109734,0
101271,0
124460,0
111542,0
112606,0
106911,0
121042,0
118844,0
112668,0
124190,0
122919,0
100873,0
104255,0
118114,0
113502,0
116898,0
117331,0
122416,0
115619,0
104164,0
110738,0
116980,0
106950,0
111361,0
117044,0
120442,0
111016,0
107208,0
115380,0
120340,0
104209,0
117322,0
112018,0
116418,0
104623,0
108433,0
119808,0
122863,0
109567,0
123125,0
112763,0
114075,0
110832,0
101916,0
115765,0
109919,0
110905,0
122969,0
111178,0
105577,0
114440,0
109407,0
104025,0
111512,0
103377,0
112415,0
116393,0
121250,0
120444,0
120498,0
106242,0
110272,0
117606,0
107517,0
120951,0
120499,0
118834,0
123218,0
107596,0
114870,0
114332,0
110390,0
120925,0
108326,0
124984,0
111177,0
104461,0
103481,0
104528,0
115493,0
107522,0
113406,0
109247,0
104211,0
124455,0
106896,0
123612,0
117240,0
104001,0
110932,0
121429,0
124394,0
115594,0
104918,0
106928,0
111134,0
109347,0
107722,0
115936,0
111551,0
107702,0
124355,0
100613,0
102872,0
100602,0
121158,0
106263,0
103528,0
123169,0
110189,0
122785,0
102742,0
105681,0
115176,0
118074,0
116211,0
103405,0
114365,0
106760,0
111937,0
111659,0
107316,0
124084,0
122511,0
106579,0
107854,0
110981,0
115514,0
108128,0
112393,0
111482,0
108176,0
120168,0
116320,0
104311,0
121242,0
113535,0
100030,0
116689,0
121496,0
117809,0
120899,0
108741,0
116967,0
122661,0
120167,0
120035,0
113106,0
107225,0
114315,0
116745,0
124872,0
102653,0
114364,0
117801,0
123297,0
105595,0
107895,0
115443,0
103514,0
112766,0
112693,0
103674,0
115296,0
112252,0
115424,0
104361,0
106253,0
102374,0
110921,0
120411,0
116651,0
107093,0
121395,0
120783,0
108134,0
103835,0
113030,0
105934,0
122479,0
123529,0
105877,0
105249,0
102743,0
103845,0
103992,0
117169,0
116023,0
100977,0
110216,0
118989,0
113910,0
124433,0
100802,0
109605,0
116207,0
104184,0
112137,0
112081,0
105324,0
112236,0
119690,0
122726,0
101132,0
120437,0
121155,0
118798,0
107368,0
109235,0
103710,0
116532,0
119849,0
122216,0
118198,0
121634,0
114218,0
107787,0
118239,0
122576,0
103644,0
107210,0
121887,0
118433,0
102189,0
109741,0
101297,0
108845,0
108759,0
120749,0
111388,0
104200,0
108372,0
117569,0
117013,0
107996,0
114868,0
112136,0
123239,0
101450,0
111450,0
111453,0
115492,0
100170,0
109896,0
122181,0
108731,0
117832,0
102174,0
111019,0
103899,0
102894,0
123595,0
112706,0
112068,0
114863,0
111503,0
117003,0
121464,0
118042,0
105016,0
110267,0
106900,0
101107,0
119940,0
118824,0
123305,0
112203,0
101888,0
102413,0
116527,0
113255,0
110651,0
102067,0
124676,0
107921,0
104950,0
124314,0
116628,0
106966,0
109219,0
122758,0
105763,0
104527,0
123852,0
100571,0
107375,0
123825,0
118958,0
100595,0
109828,0
108386,0
107875,0
112433,0
120206,0
111775,0
105466,0
114132,0
105043,0
113366,0
101691,0
111581,0
110679,0
108454,0
108422,0
115378,0
105908,0
124511,0
116771,0
111341,0
102195,0
111012,0
111106,0
124969,0
108418,0
105635,0
104695,0
119142,0
101464,0
100468,0
111600,0
102897,0
111271,0
111369,0
103614,0
118758,0
100609,0
100941,0
108702,0
124289,0
109283,0
112744,0
104411,0
108861,0
112381,0
118796,0
105148,0
115122,0
123410,0
106032,0
104415,0
111286,0
124568,0
100606,0
124109,0
119070,0
102537,0
116886,0
107734,0
120399,0
112263,0
106044,0
117436,0
124252,0
118038,0
118041,0
123482,0
121784,0
121611,0
113489,0
117790,0
106536,0
108104,0
112864,0
120354,0
124971,0
101102,0
121208,0
113209,0
113996,0
114561,0
103166,0
121038,0
110222,0
101797,0
114971,0
104941,0
101080,0
101067,0
119076,0
105425,0
107273,0
120774,0
122248,0
110063,0
116505,0
102611,0
106963,0
109025,0
122670,0
118883,0
110508,0
111435,0
116234,0
101496,0
123985,0
113200,0
104294,0
101955,0
115977,0
119068,0
123547,0
106584,0
108750,0
108956,0
116009,0
103776,0
106740,0
119454,0
106685,0
124495,0
111994,0
116340,0
102224,0
108924,0
109826,0
100970,0
122850,0
109070,0
107498,0
124593,0
123035,0
105578,0
115106,0
122905,0
112973,0
119445,0
117406,0
101562,0
103771,0
115442,0
116946,0
103492,0
118548,0
123148,0
118675,0
112321,0
101381,0
107140,0
114760,0
107812,0
121789,0
110187,0
101793,0
117084,0
122508,0
122107,0
109482,0
120335,0
101302,0
108138,0
115125,0
115774,0
121279,0
102995,0
106697,0
111792,0
117614,0
122344,0
124629,0
109648,0
113689,0
105046,0
107251,0
106509,0
106123,0
114473,0
111652,0
106799,0
109418,0
109762,0
121494,0
103544,0
122322,0
109575,0
102803,0
119544,0
104465,0
101325,0
123143,0
114590,0
100180,0
100131,0
113287,0
113855,0
123354,0
107916,0
120516,0
109677,0
119813,0
119194,0
113084,0
124710,0
102111,0
123594,0
103953,0
124762,0
113138,0
115600,0
118259,0
107017,0
100110,0
118878,0
110850,0
113214,0
116452,0
124024,0
112809,0
124319,0
112857,0
117082,0
119055,0
123050,0
111305,0
113731,0
122983,0
121362,0
115540,0
108026,0
104234,0
103583,0
116105,0
111362,0
102324,0
106972,0
109312,0
100876,0
101047,0
121293,0
113720,0
101097,0
102357,0
106095,0
112479,0
103389,0
115140,0
103730,0
117178,0
114555,0
109943,0
118404,0
116429,0
114387,0
121262,0
110025,0
105250,0
107130,0
100992,0
111358,0
107954,0
101697,0
122518,0
112016,0
111446,0
108839,0
100558,0
108722,0
111055,0
115942,0
109801,0
117014,0
107473,0
123685,0
121112,0
118622,0
101598,0
124499,0
112524,0
100267,0
108915,0
112165,0
102416,0
111589,0
111406,0
106776,0
102956,0
107589,0
120306,0
104353,0
103566,0
100991,0
104779,0
121513,0
103243,0
114042,0
106286,0
104677,0
121258,0
118320,0
124462,0
103588,0
122548,0
113277,0
113046,0
124124,0
101829,0
120203,0
113977,0
105201,0
109905,0
106659,0
111674,0
121906,0
121117,0
109671,0
118467,0
106165,0
118047,0
120213,0
123766,0
100964,0
117696,0
116798,0
118641,0
124164,0
115684,0
120333,0
116676,0
103875,0
124233,0
106505,0
103969,0
106093,0
114362,0
118183,0
114602,0
107598,0
103458,0
106735,0
114936,0
113951,0
101109,0
113696,0
120821,0
102882,0
104671,0
122502,0
112041,0
117485,0
102070,0
104952,0
112777,0
103983,0
116300,0
106931,0
101119,0
108350,0
103051,0
104505,0
100432,0
101384,0
112066,0
121455,0
122361,0
119508,0
121056,0
113613,0
113800,0
121165,0
120366,0
112153,0
123990,0
120758,0
117198,0
121068,0
112511,0
109027,0
108648,0
124098,0
117120,0
113269,0
117139,0
105896,0
110364,0
114102,0
102068,0
105657,0
120779,0
107462,0
105127,0
120067,0
101858,0
120762,0
103934,0
122979,0
118538,0
104221,0
105632,0
109206,0
124387,0
113280,0
102838,0
118820,0
118269,0
123263,0
103618,0
114977,0
124266,0
119977,0
119996,0
122883,0
106877,1
112811,0
105073,0
120018,0
115713,0
124487,0
102121,0
122761,0
106157,0
120149,0
120303,0
101401,0
121311,0
104667,0
103461,0
109923,0
112171,0
107695,0
114562,0
105511,0
117447,0
123933,0
111507,0
124327,0
104639,0
100443,0
124010,0
119335,0
122106,0
107156,0
104547,0
119734,0
115946,0
114844,0
105957,0
124121,0
102334,0
106406,0
114854,0
106522,0
100387,0
103219,0
103749,0
108468,0
108968,0
121512,0
101937,0
114086,0
115502,0
107855,0
113705,0
110056,0
115310,0
113263,0
117955,0
121315,0
117403,0
106360,0
112163,0
102175,0
107753,0
101934,0
121344,0
110611,0
115745,0
101284,0
106943,0
101226,0
103582,0
118634,0
114983,0
103040,0
102141,0
112627,0
112808,0
122952,0
101887,0
120923,0
114326,0
105041,0
109568,0
100222,0
104996,0
111004,0
114551,0
107999,0
121468,0
117210,0
105135,0
119392,0
109663,0
121473,0
113892,0
111295,0
117899,0
101924,0
115705,0
112784,0
118918,0
100637,0
106161,0
121268,0
113859,0
113962,0
116546,0
101981,0
120285,0
120413,0
116746,0
101045,0
105553,0
123133,0
110366,0
111027,0
109457,0
108049,0
115933,0
120462,0
109320,0
111237,0
117527,0
123979,0
109361,0
110401,0
106422,0
107768,0
103731,0
119317,0
123456,0
119981,0
108452,0
101938,0
120334,0
108789,0
105562,0
105389,0
101241,0
120342,0
103286,0
121196,0
107389,0
102440,0
105995,0
124272,0
107391,0
102842,0
102313,0
117130,0
109059,0
113026,0
123233,0
112124,0
122771,0
122776,0
109394,0
114958,0
124211,0
115323,0
123276,0
120356,0
116268,0
118618,0
116238,0
107990,0
107610,0
113086,0
116743,0
117669,0
104553,0
111749,0
124176,0
108189,0
100037,0
118317,0
111198,0
102438,0
114171,0
117359,0
113602,0
101620,0
100634,0
124427,0
123973,0
101884,0
115862,0
110151,0
100985,0
122160,0
112076,0
109159,0
110657,0
112793,0
118625,0
106433,0
121944,0
105051,0
101519,0
123820,0
103097,0
111256,0
102207,0
105423,0
117113,0
102718,0
124513,0
101584,0
118035,0
101438,0
122083,0
101488,0
104631,0
122808,0
101667,0
101399,0
122842,0
112348,0
109451,0
112506,0
110200,0
115543,0
109542,0
123472,0
119922,0
104219,0
123356,0
107484,0
124837,0
100013,0
111058,0
107377,0
