ID_Cliente,Target_Risco
102344,1.0
104145,0.0
108083,0.0
123823,1.0
103126,0.0
113005,2.0
104005,0.0
100358,0.0
108485,0.0
117368,0.0
105610,0.0
117956,1.0
102463,0.0
102486,0.0
122349,1.0
112725,0.0
113341,0.0
122325,0.0
110995,0.0
114818,0.0
111821,0.0
104582,1.0
103499,0.0
111593,0.0
101179,0.0
111629,0.0
115597,0.0
111843,0.0
119261,0.0
100547,2.0
103873,0.0
119310,1.0
119759,0.0
107328,0.0
113443,0.0
124818,3.0
101890,0.0
112158,1.0
106354,0.0
112281,2.0
100281,0.0
115332,1.0
107814,0.0
123104,0.0
114904,0.0
122636,0.0
107767,1.0
124067,0.0
121260,0.0
111872,1.0
120410,0.0
115996,0.0
111973,0.0
101326,0.0
113119,0.0
114259,1.0
114243,0.0
102406,1.0
101013,1.0
117721,0.0
104828,0.0
100859,0.0
118578,0.0
117150,1.0
123978,0.0
110359,1.0
111392,0.0
124209,0.0
118753,0.0
118702,1.0
100505,0.0
117279,0.0
105195,1.0
110117,0.0
114092,0.0
118078,1.0
121559,1.0
109471,1.0
121219,0.0
113144,0.0
102887,0.0
114726,3.0
119733,1.0
124204,0.0
110564,0.0
101463,0.0
104466,2.0
114299,0.0
105993,0.0
123014,0.0
115788,1.0
100631,0.0
119333,0.0
106155,0.0
116264,1.0
110054,1.0
107114,2.0
119314,0.0
123235,0.0
108663,1.0
122510,0.0
118355,0.0
124942,1.0
117778,1.0
118557,0.0
105207,0.0
112404,1.0
123447,0.0
120844,1.0
105159,0.0
100279,1.0
109958,0.0
105264,0.0
116604,0.0
116953,1.0
115851,0.0
112440,0.0
108692,0.0
118164,0.0
112698,1.0
117595,0.0
111696,3.0
117905,0.0
103777,2.0
104436,0.0
102069,0.0
117313,0.0
115947,2.0
102754,2.0
103950,3.0
117128,2.0
106629,0.0
109393,3.0
104503,0.0
106625,2.0
124430,0.0
114859,1.0
113615,0.0
122772,0.0
123301,2.0
115469,1.0
105509,0.0
108193,0.0
107162,0.0
102527,0.0
109094,0.0
106756,0.0
123631,0.0
112876,0.0
105823,2.0
124308,0.0
101247,0.0
120991,0.0
105429,0.0
104577,3.0
105536,2.0
100293,0.0
119260,0.0
120005,0.0
122826,0.0
122408,0.0
124172,0.0
114540,2.0
107143,2.0
122402,0.0
108979,1.0
116488,1.0
107534,0.0
113571,0.0
119442,0.0
111642,0.0
120845,1.0
114336,2.0
106524,0.0
104633,0.0
101860,0.0
123878,0.0
119430,0.0
112395,2.0
102735,0.0
124702,1.0
109707,0.0
122527,1.0
107957,0.0
121616,0.0
120780,0.0
111961,1.0
121193,2.0
105430,0.0
112062,0.0
100462,0.0
123049,0.0
118370,0.0
119648,0.0
114744,1.0
101457,0.0
111314,0.0
106362,0.0
117620,0.0
107604,0.0
115673,0.0
101952,0.0
100427,0.0
117911,1.0
114814,0.0
104177,2.0
105362,0.0
107707,0.0
113848,1.0
115240,0.0
112798,0.0
102795,3.0
114840,2.0
105487,2.0
120858,0.0
121876,0.0
121897,0.0
111405,1.0
103393,0.0
111972,0.0
114949,1.0
118684,0.0
116027,0.0
102983,1.0
115239,0.0
111543,0.0
103004,1.0
114217,0.0
110251,1.0
104953,1.0
117967,1.0
117310,1.0
122725,2.0
103632,0.0
102118,0.0
122186,0.0
119972,2.0
103055,0.0
107363,0.0
113344,2.0
117413,0.0
122283,0.0
120941,0.0
109696,0.0
103258,0.0
116126,0.0
115954,2.0
123264,0.0
106341,0.0
124302,0.0
100598,0.0
110091,0.0
109804,0.0
101074,0.0
113786,0.0
100368,2.0
121095,0.0
113183,2.0
110858,1.0
112501,0.0
124488,2.0
112324,0.0
115976,0.0
116506,1.0
119011,1.0
101163,0.0
113575,0.0
102621,1.0
106199,0.0
102831,0.0
124525,0.0
122528,1.0
118011,0.0
110571,0.0
105550,1.0
123016,0.0
121881,3.0
111249,0.0
103113,0.0
121574,0.0
111066,0.0
111974,0.0
103191,0.0
115050,0.0
119816,0.0
121847,0.0
118413,0.0
111113,0.0
115447,1.0
116435,0.0
106018,0.0
103838,0.0
111266,2.0
116172,0.0
105571,1.0
113308,0.0
124933,0.0
120559,0.0
118219,0.0
110559,1.0
104202,0.0
105230,0.0
122577,0.0
101550,1.0
115762,0.0
101044,0.0
104519,0.0
121188,0.0
117078,0.0
108967,0.0
123608,0.0
120049,2.0
106016,0.0
110775,1.0
107567,0.0
101121,1.0
103506,0.0
112849,2.0
123210,0.0
105604,0.0
109882,0.0
111236,1.0
111228,2.0
100881,0.0
107638,0.0
116688,1.0
103919,1.0
100488,0.0
122849,2.0
103463,0.0
118461,0.0
104127,1.0
109911,0.0
112848,0.0
115526,1.0
103329,0.0
109018,1.0
120938,0.0
118147,0.0
111657,0.0
120792,0.0
106352,0.0
110041,0.0
116122,0.0
102219,1.0
117411,0.0
118230,0.0
109239,0.0
109831,0.0
106630,0.0
106642,0.0
105060,1.0
104097,0.0
113315,3.0
118154,3.0
119906,0.0
122286,0.0
106771,0.0
122359,0.0
110474,0.0
105948,0.0
117065,1.0
114684,0.0
121945,0.0
121022,0.0
114454,0.0
106336,0.0
109041,1.0
103281,0.0
107563,0.0
111213,0.0
106675,0.0
112965,0.0
117589,0.0
100946,0.0
122266,2.0
103332,0.0
121794,0.0
113950,1.0
119921,1.0
110348,1.0
110127,0.0
110292,0.0
107207,1.0
123175,1.0
111548,0.0
119987,0.0
105467,1.0
112250,2.0
113357,0.0
106859,0.0
102106,0.0
113382,0.0
123153,0.0
118591,0.0
121218,0.0
100244,0.0
120693,0.0
117259,0.0
114383,0.0
111874,0.0
118185,0.0
106623,0.0
110026,0.0
101353,0.0
108258,0.0
121808,0.0
101891,0.0
116538,0.0
102866,0.0
101289,1.0
123443,1.0
113791,2.0
105709,1.0
120166,0.0
113431,0.0
123216,0.0
110958,2.0
102149,0.0
123527,0.0
113229,0.0
107899,2.0
117323,2.0
118807,0.0
114443,0.0
120874,0.0
116765,0.0
101487,2.0
119769,0.0
119193,0.0
112213,1.0
110755,0.0
109529,0.0
117251,1.0
116828,2.0
103263,0.0
101722,3.0
106955,0.0
119219,1.0
119484,1.0
102785,0.0
118954,0.0
110332,0.0
118458,0.0
102755,0.0
111685,0.0
110092,0.0
124946,0.0
115198,1.0
100297,0.0
123559,2.0
101462,1.0
100635,0.0
107358,0.0
110349,0.0
109615,0.0
100855,0.0
110747,0.0
104759,1.0
111242,0.0
123520,0.0
103813,0.0
112291,2.0
112401,0.0
109929,1.0
112402,1.0
110123,0.0
114323,0.0
102273,0.0
104280,0.0
102500,0.0
122184,0.0
110854,0.0
100799,0.0
124165,0.0
110855,0.0
123141,0.0
111143,1.0
115306,0.0
121878,0.0
104304,0.0
114646,0.0
120426,3.0
110841,0.0
122564,0.0
110427,0.0
108704,0.0
116722,0.0
118289,0.0
120082,2.0
107870,0.0
109469,0.0
105110,0.0
113461,0.0
121276,0.0
121076,0.0
117995,0.0
107074,1.0
118521,3.0
115152,0.0
106570,0.0
115618,0.0
122291,1.0
105533,3.0
116015,0.0
120277,1.0
100895,0.0
117811,0.0
115643,2.0
107490,0.0
113027,0.0
121750,0.0
107151,0.0
111253,0.0
111785,0.0
107667,0.0
101269,0.0
107625,3.0
115373,0.0
112364,0.0
108353,0.0
109287,2.0
117221,0.0
124147,0.0
106267,1.0
109464,0.0
121709,0.0
106265,2.0
108489,0.0
110218,0.0
124686,1.0
114078,3.0
105419,0.0
100481,0.0
119189,2.0
108254,0.0
122461,0.0
101508,0.0
103431,3.0
114504,3.0
111537,1.0
123261,0.0
121064,2.0
114926,0.0
100332,1.0
111040,0.0
109284,0.0
115255,0.0
121795,1.0
111190,1.0
118725,0.0
119021,1.0
115423,2.0
110924,0.0
114490,0.0
111063,0.0
100260,0.0
124831,0.0
102968,1.0
102414,0.0
105312,2.0
121964,0.0
118608,1.0
119467,1.0
109255,0.0
119583,0.0
111026,0.0
108112,0.0
106747,0.0
100004,0.0
102978,0.0
100461,0.0
108961,0.0
112094,0.0
117370,0.0
124673,2.0
116582,0.0
117662,1.0
122906,0.0
122343,0.0
105037,0.0
122033,2.0
107839,0.0
116022,0.0
118057,0.0
123754,0.0
122691,0.0
112519,1.0
113634,0.0
107914,1.0
106855,3.0
105109,2.0
101257,0.0
100370,1.0
104938,0.0
116093,0.0
116033,2.0
109420,0.0
109293,1.0
107984,0.0
108834,0.0
101761,0.0
102490,1.0
124131,0.0
121605,3.0
102586,0.0
119542,1.0
122148,1.0
117690,2.0
105729,3.0
104989,1.0
109136,0.0
114452,1.0
122094,1.0
120632,0.0
114891,0.0
102234,2.0
114380,0.0
102761,1.0
112097,0.0
119902,0.0
123677,0.0
119822,0.0
117104,0.0
111087,2.0
114884,1.0
119809,0.0
107802,0.0
117379,0.0
111374,0.0
109130,2.0
115341,0.0
110762,0.0
112982,2.0
100650,2.0
117302,0.0
123889,2.0
122188,1.0
120720,0.0
124231,1.0
120321,0.0
106823,0.0
120310,0.0
101187,0.0
114969,1.0
104560,0.0
118978,0.0
116288,0.0
104249,0.0
117753,0.0
104342,0.0
117756,1.0
117168,0.0
124356,0.0
124354,0.0
105325,0.0
107338,0.0
122612,3.0
110721,2.0
115651,2.0
109798,0.0
106247,1.0
106964,2.0
120339,0.0
121335,0.0
113778,0.0
106824,0.0
111335,0.0
120878,2.0
122066,0.0
121425,1.0
103213,0.0
102198,0.0
122713,1.0
103397,0.0
116146,0.0
100161,1.0
104521,0.0
103145,0.0
120199,0.0
110731,2.0
104423,0.0
108162,1.0
115542,0.0
117782,0.0
124184,0.0
124490,0.0
113783,0.0
113593,0.0
113813,0.0
112794,0.0
102020,1.0
101332,0.0
108319,0.0
112276,1.0
121251,0.0
116450,0.0
121404,0.0
117830,0.0
117764,0.0
124341,0.0
114385,0.0
111812,0.0
107807,0.0
121992,0.0
123910,0.0
111093,2.0
115516,0.0
103801,0.0
101477,0.0
122400,0.0
121536,0.0
107757,0.0
116726,0.0
106990,2.0
122425,1.0
107953,0.0
116371,0.0
115062,0.0
115365,2.0
112179,0.0
103804,0.0
121016,0.0
106845,0.0
120726,2.0
120212,0.0
122374,1.0
102994,0.0
102002,0.0
123048,0.0
115515,1.0
111877,0.0
111613,0.0
112859,0.0
120121,0.0
112611,0.0
104720,0.0
103275,2.0
103774,0.0
115668,2.0
120747,1.0
103435,2.0
105745,0.0
120110,0.0
123038,0.0
114497,0.0
119032,0.0
103034,0.0
119346,1.0
103212,0.0
120860,2.0
102664,0.0
109533,0.0
110580,0.0
111320,1.0
119513,0.0
101043,0.0
115566,2.0
115582,0.0
119787,0.0
104884,1.0
116319,2.0
122426,0.0
109596,0.0
107872,0.0
117163,2.0
121459,0.0
122616,0.0
112742,0.0
107640,0.0
117927,0.0
114910,1.0
119893,1.0
102753,0.0
121329,0.0
106022,1.0
115812,0.0
105455,0.0
114544,0.0
119878,0.0
111260,2.0
111967,0.0
114652,1.0
117683,2.0
110466,0.0
116011,3.0
111888,0.0
120840,0.0
103942,0.0
108532,0.0
104837,1.0
122553,0.0
117508,1.0
118025,1.0
113658,0.0
106905,0.0
104035,0.0
119063,2.0
121336,1.0
103448,0.0
124576,0.0
121204,1.0
109400,1.0
116617,0.0
116206,0.0
124311,0.0
117363,0.0
122028,0.0
106209,0.0
114571,0.0
100817,0.0
119709,3.0
100689,2.0
121922,0.0
110889,0.0
104072,0.0
103052,2.0
104919,0.0
113550,2.0
119211,2.0
106974,3.0
104686,0.0
104901,1.0
123394,0.0
109875,1.0
107730,0.0
114203,3.0
107279,1.0
113088,1.0
105092,0.0
113093,1.0
106789,1.0
105218,0.0
101710,2.0
107139,0.0
113782,0.0
119721,2.0
109109,0.0
118686,0.0
122866,0.0
116519,0.0
103207,0.0
116323,2.0
110546,0.0
124019,0.0
118947,1.0
105660,2.0
102640,1.0
117462,0.0
103727,1.0
119469,0.0
109878,3.0
107043,0.0
115035,1.0
121981,0.0
108019,0.0
120670,0.0
118997,0.0
116642,0.0
111964,3.0
100852,2.0
105526,0.0
112485,1.0
122454,0.0
110609,2.0
124420,0.0
104732,2.0
105314,1.0
119116,2.0
114083,0.0
119712,0.0
104426,0.0
101599,0.0
116370,0.0
119827,0.0
113610,0.0
105805,0.0
115489,0.0
117882,0.0
109820,1.0
109723,0.0
117410,3.0
101683,0.0
105504,0.0
108829,1.0
101682,1.0
121703,0.0
114903,0.0
103879,0.0
112085,0.0
111663,2.0
106003,3.0
114893,2.0
110925,0.0
122792,0.0
109870,0.0
104585,0.0
101498,0.0
123186,0.0
119396,0.0
105485,0.0
122554,0.0
107226,0.0
116005,0.0
107906,0.0
103680,1.0
113991,0.0
108570,1.0
115822,0.0
101817,0.0
119150,0.0
112417,1.0
110491,2.0
105609,0.0
118819,0.0
100366,0.0
115124,0.0
107348,0.0
117100,2.0
116847,0.0
105809,0.0
116601,0.0
103201,0.0
121036,0.0
120889,2.0
105273,0.0
113995,0.0
102547,0.0
110622,0.0
104340,0.0
103407,0.0
115263,0.0
114138,0.0
119284,1.0
117909,1.0
118079,0.0
102270,0.0
100233,0.0
106987,0.0
110277,0.0
101135,0.0
110477,0.0
108346,0.0
113247,0.0
100039,2.0
121756,0.0
106717,0.0
119908,0.0
101052,0.0
103853,0.0
115726,2.0
112602,2.0
106563,0.0
108721,0.0
103790,0.0
108930,0.0
122754,0.0
111802,0.0
120317,0.0
118984,0.0
112148,2.0
119765,2.0
111767,0.0
121321,0.0
113946,0.0
110361,0.0
124001,0.0
101436,0.0
116905,2.0
100921,0.0
113370,0.0
112020,0.0
102340,0.0
115446,0.0
104363,0.0
103606,0.0
118222,1.0
108304,0.0
106458,0.0
118766,0.0
115280,1.0
114794,0.0
117440,0.0
103450,0.0
107052,0.0
100128,0.0
115960,0.0
116285,0.0
107417,0.0
102683,0.0
117707,3.0
124257,1.0
110842,0.0
116246,0.0
107998,0.0
102880,0.0
100527,0.0
119495,1.0
123277,0.0
104101,0.0
118535,0.0
103770,0.0
116673,0.0
122942,2.0
114451,1.0
118369,3.0
115007,0.0
122436,0.0
103413,0.0
118207,0.0
106932,3.0
112392,0.0
114036,0.0
122076,0.0
117676,3.0
106846,0.0
103603,0.0
107725,0.0
101541,0.0
103224,0.0
115107,0.0
124381,1.0
112024,2.0
100916,2.0
124514,0.0
111892,2.0
116058,0.0
107233,0.0
102717,2.0
123366,0.0
105061,1.0
100826,3.0
100061,0.0
109276,0.0
106853,0.0
119811,0.0
104155,0.0
116258,0.0
109667,0.0
116174,0.0
123343,0.0
110368,0.0
108125,0.0
117518,0.0
114931,0.0
112050,0.0
111274,1.0
101053,0.0
109864,1.0
114154,0.0
115945,0.0
111965,0.0
111487,3.0
121281,0.0
122213,0.0
120381,0.0
124191,1.0
119637,2.0
115578,0.0
101773,0.0
122662,0.0
121965,0.0
120163,3.0
120030,0.0
105168,0.0
113707,0.0
117035,0.0
112120,0.0
111062,0.0
116901,1.0
113821,0.0
101920,0.0
100095,1.0
113978,0.0
105453,0.0
121868,0.0
108614,0.0
109679,0.0
111420,1.0
119306,0.0
110784,0.0
117653,2.0
117038,0.0
100265,0.0
114560,0.0
117320,0.0
106626,1.0
102258,3.0
122783,0.0
121069,3.0
124031,0.0
119145,0.0
105522,0.0
115468,1.0
114762,0.0
112131,0.0
119586,1.0
120304,0.0
116587,3.0
106781,0.0
109527,2.0
118539,2.0
109053,0.0
104680,1.0
102543,0.0
111108,0.0
106613,0.0
112642,1.0
118300,0.0
115208,0.0
104196,0.0
122551,1.0
118036,0.0
122260,0.0
110052,1.0
112046,2.0
120931,2.0
113688,0.0
113001,0.0
123075,3.0
103008,3.0
100434,1.0
103716,1.0
116775,0.0
111373,0.0
124364,0.0
104390,0.0
100858,0.0
109618,3.0
100528,0.0
105334,0.0
112690,0.0
123628,0.0
105538,0.0
117160,1.0
115805,2.0
120416,3.0
113570,0.0
105515,0.0
118330,2.0
104118,0.0
111224,1.0
109489,0.0
105445,0.0
124780,0.0
111525,0.0
124784,0.0
106615,0.0
124932,0.0
107416,0.0
113987,0.0
123226,0.0
104208,0.0
116201,0.0
112790,2.0
104007,2.0
103986,2.0
112297,2.0
109044,0.0
120226,0.0
120382,0.0
119257,0.0
124902,0.0
107809,2.0
119017,0.0
116799,2.0
104031,0.0
119947,0.0
118793,2.0
123303,0.0
122211,0.0
115021,0.0
119953,0.0
120865,0.0
109184,0.0
105091,0.0
109619,0.0
106278,2.0
108308,0.0
119353,1.0
101838,1.0
115044,0.0
105279,0.0
108229,3.0
100354,0.0
105205,0.0
115649,0.0
102776,0.0
105066,0.0
111265,1.0
113078,1.0
114438,1.0
124770,0.0
103734,0.0
100605,2.0
113080,0.0
116481,0.0
115178,0.0
122310,1.0
123045,0.0
102802,1.0
107758,0.0
109584,0.0
105649,0.0
115679,0.0
119511,0.0
101719,0.0
122708,0.0
117488,0.0
122836,0.0
124573,1.0
109151,0.0
114275,0.0
106985,1.0
101936,0.0
112816,0.0
116282,0.0
109752,0.0
120449,2.0
105102,0.0
111179,0.0
115157,0.0
112422,0.0
102243,0.0
123199,0.0
102927,3.0
116316,1.0
118777,0.0
122386,0.0
109734,1.0
101271,1.0
124460,0.0
111542,0.0
112606,2.0
106911,0.0
121042,2.0
118844,0.0
112668,1.0
124190,0.0
122919,0.0
100873,2.0
104255,0.0
118114,0.0
113502,0.0
116898,0.0
117331,0.0
122416,0.0
115619,0.0
104164,0.0
110738,2.0
116980,0.0
106950,1.0
111361,0.0
117044,0.0
120442,2.0
111016,0.0
107208,0.0
115380,0.0
120340,1.0
104209,1.0
117322,0.0
112018,0.0
116418,0.0
104623,0.0
108433,0.0
119808,2.0
122863,0.0
109567,0.0
123125,0.0
112763,0.0
114075,0.0
110832,1.0
101916,1.0
115765,1.0
109919,2.0
110905,0.0
122969,2.0
111178,0.0
105577,3.0
114440,0.0
109407,0.0
104025,1.0
111512,0.0
103377,0.0
112415,0.0
116393,0.0
121250,0.0
120444,2.0
120498,0.0
106242,0.0
110272,0.0
117606,1.0
107517,0.0
120951,0.0
120499,0.0
118834,0.0
123218,0.0
107596,2.0
114870,2.0
114332,0.0
110390,2.0
120925,2.0
108326,0.0
124984,0.0
111177,1.0
104461,1.0
103481,0.0
104528,0.0
115493,0.0
107522,0.0
113406,0.0
109247,0.0
104211,0.0
124455,0.0
106896,2.0
123612,2.0
117240,2.0
104001,0.0
110932,0.0
121429,1.0
124394,0.0
115594,2.0
104918,0.0
106928,1.0
111134,0.0
109347,0.0
107722,0.0
115936,0.0
111551,2.0
107702,0.0
124355,0.0
100613,0.0
102872,1.0
100602,0.0
121158,1.0
106263,0.0
103528,2.0
123169,1.0
110189,1.0
122785,1.0
102742,0.0
105681,2.0
115176,0.0
118074,0.0
116211,0.0
103405,0.0
114365,0.0
106760,0.0
111937,0.0
111659,0.0
107316,0.0
124084,0.0
122511,0.0
106579,0.0
107854,0.0
110981,3.0
115514,0.0
108128,0.0
112393,0.0
111482,0.0
